Run,Model,Noise Reduction,Feature Extraction,Hyper-tuning,MAE,MSE,RMSE,R2
7,et,wiener,delta_mfcc,grid,1.1225,1.7452,1.3210,0.1480
7,et,bandpass,log_mel_spec,default,1.4161,3.3238,1.8231,-0.6226
7,et,db1_dwt,log_mel_spec,default,1.7369,4.3148,2.0772,-1.1064
7,et,db8_dwt,log_mel_spec,default,1.3739,2.7981,1.6727,-0.3660
7,et,raw,log_mel_spec,default,1.4973,3.7274,1.9306,-0.8197
7,et,spectral_sub_dynamic,log_mel_spec,default,0.9370,1.0589,1.0290,0.4830
7,et,steg,log_mel_spec,default,0.9555,1.1926,1.0921,0.4178
7,et,wiener,log_mel_spec,default,1.1646,2.2124,1.4874,-0.0801
7,et,bandpass,log_mel_spec,grid,1.4146,3.5366,1.8806,-0.7265
7,et,db1_dwt,log_mel_spec,grid,1.6800,4.0713,2.0177,-0.9876
7,et,db8_dwt,log_mel_spec,grid,1.3910,2.9516,1.7180,-0.4409
7,et,raw,log_mel_spec,grid,1.3371,3.1592,1.7774,-0.5423
7,et,spectral_sub_dynamic,log_mel_spec,grid,0.9403,1.1159,1.0564,0.4552
7,et,steg,log_mel_spec,grid,0.9783,1.2020,1.0963,0.4132
7,et,wiener,log_mel_spec,grid,1.1806,2.2793,1.5097,-0.1128
7,et,bandpass,mfcc,default,1.1831,2.0902,1.4458,-0.0204
7,et,db1_dwt,mfcc,default,1.2242,2.2017,1.4838,-0.0749
7,et,db8_dwt,mfcc,default,1.0393,1.6650,1.2903,0.1872
7,et,raw,mfcc,default,1.2025,2.1794,1.4763,-0.0640
7,et,spectral_sub_dynamic,mfcc,default,0.8384,1.0489,1.0241,0.4879
7,et,steg,mfcc,default,0.9049,1.1982,1.0946,0.4150
7,et,wiener,mfcc,default,1.2299,2.1643,1.4712,-0.0566
7,et,bandpass,mfcc,grid,1.2093,2.2833,1.5111,-0.1147
7,et,db1_dwt,mfcc,grid,1.2181,2.1528,1.4672,-0.0510
7,et,db8_dwt,mfcc,grid,0.9884,1.5992,1.2646,0.2193
7,et,raw,mfcc,grid,1.1545,2.0822,1.4430,-0.0165
7,et,spectral_sub_dynamic,mfcc,grid,0.8741,1.1132,1.0551,0.4566
7,et,steg,mfcc,grid,0.9382,1.2861,1.1341,0.3721
7,et,wiener,mfcc,grid,1.2947,2.3559,1.5349,-0.1501
7,et,bandpass,percussive_mfcc,default,1.5751,3.6842,1.9194,-0.7986
7,et,db1_dwt,percussive_mfcc,default,1.1900,2.0405,1.4284,0.0039
7,et,db8_dwt,percussive_mfcc,default,1.2051,2.2811,1.5103,-0.1136
7,et,raw,percussive_mfcc,default,1.4870,3.0280,1.7401,-0.4783
7,et,spectral_sub_dynamic,percussive_mfcc,default,1.1975,1.8915,1.3753,0.0766
7,et,steg,percussive_mfcc,default,1.1160,1.7014,1.3044,0.1694
7,et,wiener,percussive_mfcc,default,0.9686,1.6597,1.2883,0.1898
7,et,bandpass,percussive_mfcc,grid,1.6354,4.0063,2.0016,-0.9558
7,et,db1_dwt,percussive_mfcc,grid,1.2397,2.1860,1.4785,-0.0672
7,et,db8_dwt,percussive_mfcc,grid,1.1284,2.0344,1.4263,0.0068
7,et,raw,percussive_mfcc,grid,1.4611,3.0825,1.7557,-0.5049
7,et,spectral_sub_dynamic,percussive_mfcc,grid,1.2049,1.9005,1.3786,0.0722
7,et,steg,percussive_mfcc,grid,1.1160,1.7014,1.3044,0.1694
7,et,wiener,percussive_mfcc,grid,0.9923,1.6763,1.2947,0.1816
7,et,bandpass,rms,default,1.9306,5.3081,2.3039,-1.5914
7,et,db1_dwt,rms,default,1.6580,5.2928,2.3006,-1.5839
7,et,db8_dwt,rms,default,1.4749,4.5398,2.1307,-1.2163
7,et,raw,rms,default,1.5482,3.5236,1.8771,-0.7202
7,et,spectral_sub_dynamic,rms,default,1.7574,6.0221,2.4540,-1.9399
7,et,steg,rms,default,1.7511,5.9643,2.4422,-1.9117
7,et,wiener,rms,default,1.3849,2.3065,1.5187,-0.1260
7,et,bandpass,rms,grid,1.5471,3.1450,1.7734,-0.5354
7,et,db1_dwt,rms,grid,1.2965,3.0035,1.7331,-0.4663
7,et,db8_dwt,rms,grid,1.3195,2.9950,1.7306,-0.4621
7,et,raw,rms,grid,1.4411,2.7244,1.6506,-0.3301
7,et,spectral_sub_dynamic,rms,grid,1.5420,3.8841,1.9708,-0.8962
7,et,steg,rms,grid,1.5700,3.9559,1.9890,-0.9313
7,et,wiener,rms,grid,1.4613,2.8449,1.6867,-0.3888
7,et,bandpass,spectral_centroid,default,1.1784,2.3346,1.5279,-0.1397
7,et,db1_dwt,spectral_centroid,default,1.4361,3.2184,1.7940,-0.5712
7,et,db8_dwt,spectral_centroid,default,1.3331,2.2741,1.5080,-0.1102
7,et,raw,spectral_centroid,default,1.4182,3.3084,1.8189,-0.6151
7,et,spectral_sub_dynamic,spectral_centroid,default,1.5984,3.7562,1.9381,-0.8337
7,et,steg,spectral_centroid,default,1.2474,2.1285,1.4589,-0.0391
7,et,wiener,spectral_centroid,default,1.2975,2.5493,1.5966,-0.2445
7,et,bandpass,spectral_centroid,grid,1.1464,2.0091,1.4174,0.0192
7,et,db1_dwt,spectral_centroid,grid,1.3612,2.9694,1.7232,-0.4496
7,et,db8_dwt,spectral_centroid,grid,1.1897,1.9500,1.3964,0.0480
7,et,raw,spectral_centroid,grid,1.1983,2.2445,1.4982,-0.0957
7,et,spectral_sub_dynamic,spectral_centroid,grid,1.5806,3.6960,1.9225,-0.8043
7,et,steg,spectral_centroid,grid,1.1294,1.6247,1.2746,0.2068
7,et,wiener,spectral_centroid,grid,1.3209,2.6397,1.6247,-0.2887
7,et,bandpass,spectral_contrast,default,1.3314,2.5146,1.5858,-0.2276
7,et,db1_dwt,spectral_contrast,default,1.3735,2.6471,1.6270,-0.2923
7,et,db8_dwt,spectral_contrast,default,1.4184,2.8468,1.6872,-0.3898
7,et,raw,spectral_contrast,default,1.2801,2.5099,1.5843,-0.2253
7,et,spectral_sub_dynamic,spectral_contrast,default,1.0553,1.5838,1.2585,0.2268
7,et,steg,spectral_contrast,default,1.0244,1.4983,1.2241,0.2685
7,et,wiener,spectral_contrast,default,1.1707,2.0846,1.4438,-0.0177
7,et,bandpass,spectral_contrast,grid,1.2756,2.3208,1.5234,-0.1330
7,et,db1_dwt,spectral_contrast,grid,1.3108,2.6118,1.6161,-0.2751
7,et,db8_dwt,spectral_contrast,grid,1.3677,2.6585,1.6305,-0.2979
7,et,raw,spectral_contrast,grid,1.3095,2.4694,1.5714,-0.2055
7,et,spectral_sub_dynamic,spectral_contrast,grid,1.0668,1.5651,1.2510,0.2359
7,et,steg,spectral_contrast,grid,1.0516,1.6234,1.2741,0.2075
7,et,wiener,spectral_contrast,grid,1.1885,2.1875,1.4790,-0.0679
7,et,bandpass,spectral_flux,default,1.6375,3.4483,1.8570,-0.6834
7,et,db1_dwt,spectral_flux,default,1.2740,2.6059,1.6143,-0.2722
7,et,db8_dwt,spectral_flux,default,1.1370,1.8698,1.3674,0.0872
7,et,raw,spectral_flux,default,1.2947,3.4734,1.8637,-0.6957
7,et,spectral_sub_dynamic,spectral_flux,default,0.9934,1.5729,1.2541,0.2321
7,et,steg,spectral_flux,default,0.8816,1.2825,1.1325,0.3739
7,et,wiener,spectral_flux,default,1.8080,4.7382,2.1767,-1.3132
7,et,bandpass,spectral_flux,grid,1.2996,2.2754,1.5084,-0.1108
7,et,db1_dwt,spectral_flux,grid,1.3331,2.0620,1.4360,-0.0067
7,et,db8_dwt,spectral_flux,grid,1.0729,1.8211,1.3495,0.1110
7,et,raw,spectral_flux,grid,1.4026,3.2567,1.8046,-0.5899
7,et,spectral_sub_dynamic,spectral_flux,grid,0.9430,1.3072,1.1433,0.3618
7,et,steg,spectral_flux,grid,0.9070,1.1981,1.0946,0.4151
7,et,wiener,spectral_flux,grid,1.6003,3.4269,1.8512,-0.6730
7,et,bandpass,spectral_rolloff,default,1.7710,4.3627,2.0887,-1.1299
7,et,db1_dwt,spectral_rolloff,default,1.4955,3.4375,1.8540,-0.6781
7,et,db8_dwt,spectral_rolloff,default,1.4024,2.9412,1.7150,-0.4359
7,et,raw,spectral_rolloff,default,1.5546,3.2797,1.8110,-0.6012
7,et,spectral_sub_dynamic,spectral_rolloff,default,1.3898,2.4978,1.5805,-0.2194
7,et,steg,spectral_rolloff,default,1.3852,2.5446,1.5952,-0.2423
7,et,wiener,spectral_rolloff,default,1.3205,2.9495,1.7174,-0.4399
7,et,bandpass,spectral_rolloff,grid,1.5194,2.9923,1.7298,-0.4608
7,et,db1_dwt,spectral_rolloff,grid,1.3836,2.6678,1.6333,-0.3024
7,et,db8_dwt,spectral_rolloff,grid,1.2529,2.3179,1.5225,-0.1316
7,et,raw,spectral_rolloff,grid,1.4708,2.9646,1.7218,-0.4473
7,et,spectral_sub_dynamic,spectral_rolloff,grid,1.3728,2.4587,1.5680,-0.2003
7,et,steg,spectral_rolloff,grid,1.2204,2.1900,1.4799,-0.0692
7,et,wiener,spectral_rolloff,grid,1.2213,2.4512,1.5656,-0.1966
7,et,bandpass,zcr,default,1.4302,3.6082,1.8995,-0.7615
7,et,db1_dwt,zcr,default,1.6456,4.0698,2.0174,-0.9868
7,et,db8_dwt,zcr,default,1.6446,4.6431,2.1548,-1.2668
7,et,raw,zcr,default,1.2928,2.3226,1.5240,-0.1339
7,et,spectral_sub_dynamic,zcr,default,1.2424,2.4310,1.5592,-0.1868
7,et,steg,zcr,default,1.4397,2.9380,1.7141,-0.4343
7,et,wiener,zcr,default,1.2650,2.7902,1.6704,-0.3622
7,et,bandpass,zcr,grid,1.4020,3.3866,1.8403,-0.6533
7,et,db1_dwt,zcr,grid,1.4360,3.1957,1.7877,-0.5601
7,et,db8_dwt,zcr,grid,1.3579,3.3164,1.8211,-0.6190
7,et,raw,zcr,grid,1.2429,2.0602,1.4353,-0.0058
7,et,spectral_sub_dynamic,zcr,grid,1.0940,1.8778,1.3703,0.0833
7,et,steg,zcr,grid,1.1691,2.1882,1.4793,-0.0683
7,et,wiener,zcr,grid,1.2074,2.2177,1.4892,-0.0827
7,lgbm,bandpass,chroma,bayesian,1.1378,1.8276,1.3519,0.1078
7,lgbm,db1_dwt,chroma,bayesian,1.1860,2.0887,1.4452,-0.0197
7,lgbm,db8_dwt,chroma,bayesian,1.2019,2.3976,1.5484,-0.1705
7,lgbm,raw,chroma,bayesian,1.2773,2.4874,1.5771,-0.2143
7,lgbm,spectral_sub_dynamic,chroma,bayesian,1.1456,2.0017,1.4148,0.0228
7,lgbm,steg,chroma,bayesian,1.1286,1.9646,1.4017,0.0409
7,lgbm,wiener,chroma,bayesian,1.3284,2.4360,1.5608,-0.1892
7,lgbm,bandpass,chroma,default,1.0421,1.8015,1.3422,0.1205
7,lgbm,db1_dwt,chroma,default,1.1921,2.1023,1.4499,-0.0263
7,lgbm,db8_dwt,chroma,default,1.2295,2.5727,1.6040,-0.2560
7,lgbm,raw,chroma,default,1.0365,1.7033,1.3051,0.1685
7,lgbm,spectral_sub_dynamic,chroma,default,1.1760,2.0637,1.4366,-0.0075
7,lgbm,steg,chroma,default,1.1722,2.0052,1.4160,0.0211
7,lgbm,wiener,chroma,default,1.3498,2.5238,1.5887,-0.2321
7,lgbm,bandpass,chroma,grid,1.0261,1.7671,1.3293,0.1373
7,lgbm,db1_dwt,chroma,grid,1.1921,2.1023,1.4499,-0.0263
7,lgbm,db8_dwt,chroma,grid,1.1517,2.1097,1.4525,-0.0300
7,lgbm,raw,chroma,grid,1.0183,1.6690,1.2919,0.1852
7,lgbm,spectral_sub_dynamic,chroma,grid,1.1760,2.0637,1.4366,-0.0075
7,lgbm,steg,chroma,grid,1.1722,2.0052,1.4160,0.0211
7,lgbm,wiener,chroma,grid,1.2260,2.2076,1.4858,-0.0777
7,lgbm,bandpass,chroma,random,1.1179,2.0166,1.4201,0.0155
7,lgbm,db1_dwt,chroma,random,1.1857,2.0883,1.4451,-0.0195
7,lgbm,db8_dwt,chroma,random,1.1857,2.0961,1.4478,-0.0233
7,lgbm,raw,chroma,random,1.1486,1.9371,1.3918,0.0543
7,lgbm,spectral_sub_dynamic,chroma,random,1.1493,2.0207,1.4215,0.0135
7,lgbm,steg,chroma,random,1.1123,1.9317,1.3898,0.0570
7,lgbm,wiener,chroma,random,1.1865,2.0891,1.4454,-0.0199
7,lgbm,bandpass,db1_wavelet,bayesian,1.2135,2.1683,1.4725,-0.0586
7,lgbm,db1_dwt,db1_wavelet,bayesian,1.3687,2.3200,1.5232,-0.1326
7,lgbm,db8_dwt,db1_wavelet,bayesian,1.1959,2.0902,1.4458,-0.0204
7,lgbm,raw,db1_wavelet,bayesian,1.1810,2.0520,1.4325,-0.0018
7,lgbm,spectral_sub_dynamic,db1_wavelet,bayesian,1.0860,1.5561,1.2474,0.2403
7,lgbm,steg,db1_wavelet,bayesian,1.1319,1.8513,1.3606,0.0962
7,lgbm,wiener,db1_wavelet,bayesian,1.1857,2.0504,1.4319,-0.0010
7,lgbm,bandpass,db1_wavelet,default,1.1740,2.0488,1.4314,-0.0002
7,lgbm,db1_dwt,db1_wavelet,default,1.3513,2.6348,1.6232,-0.2863
7,lgbm,db8_dwt,db1_wavelet,default,1.3795,2.3818,1.5433,-0.1628
7,lgbm,raw,db1_wavelet,default,1.1810,2.0520,1.4325,-0.0018
7,lgbm,spectral_sub_dynamic,db1_wavelet,default,1.0899,1.7171,1.3104,0.1617
7,lgbm,steg,db1_wavelet,default,1.0298,1.5251,1.2350,0.2555
7,lgbm,wiener,db1_wavelet,default,1.2047,2.0954,1.4475,-0.0230
7,lgbm,bandpass,db1_wavelet,grid,1.1740,2.0488,1.4314,-0.0002
7,lgbm,db1_dwt,db1_wavelet,grid,1.3513,2.6348,1.6232,-0.2863
7,lgbm,db8_dwt,db1_wavelet,grid,1.3795,2.3818,1.5433,-0.1628
7,lgbm,raw,db1_wavelet,grid,1.1810,2.0520,1.4325,-0.0018
7,lgbm,spectral_sub_dynamic,db1_wavelet,grid,1.0899,1.7171,1.3104,0.1617
7,lgbm,steg,db1_wavelet,grid,1.1821,2.0768,1.4411,-0.0139
7,lgbm,wiener,db1_wavelet,grid,1.2047,2.0954,1.4475,-0.0230
7,lgbm,bandpass,db1_wavelet,random,1.1899,2.1251,1.4578,-0.0374
7,lgbm,db1_dwt,db1_wavelet,random,1.1864,2.0966,1.4480,-0.0235
7,lgbm,db8_dwt,db1_wavelet,random,1.2791,2.1422,1.4636,-0.0458
7,lgbm,raw,db1_wavelet,random,1.1629,1.9997,1.4141,0.0238
7,lgbm,spectral_sub_dynamic,db1_wavelet,random,1.2060,1.8693,1.3672,0.0874
7,lgbm,steg,db1_wavelet,random,1.1393,1.8509,1.3605,0.0964
7,lgbm,wiener,db1_wavelet,random,1.1756,2.0311,1.4252,0.0084
7,lgbm,bandpass,delta_mfcc,bayesian,1.1081,1.8604,1.3640,0.0918
7,lgbm,db1_dwt,delta_mfcc,bayesian,1.0061,1.5064,1.2274,0.2646
7,lgbm,db8_dwt,delta_mfcc,bayesian,1.0952,1.9117,1.3826,0.0667
7,lgbm,raw,delta_mfcc,bayesian,1.2653,1.9439,1.3942,0.0510
7,lgbm,spectral_sub_dynamic,delta_mfcc,bayesian,1.1244,1.8852,1.3730,0.0796
7,lgbm,steg,delta_mfcc,bayesian,0.9871,1.4906,1.2209,0.2723
7,lgbm,wiener,delta_mfcc,bayesian,1.2579,2.0065,1.4165,0.0204
7,lgbm,bandpass,delta_mfcc,default,1.1727,1.9593,1.3998,0.0435
7,lgbm,db1_dwt,delta_mfcc,default,1.0050,1.4301,1.1959,0.3018
7,lgbm,db8_dwt,delta_mfcc,default,1.0313,1.7500,1.3229,0.1456
7,lgbm,raw,delta_mfcc,default,1.2674,2.0624,1.4361,-0.0068
7,lgbm,spectral_sub_dynamic,delta_mfcc,default,0.9602,1.3119,1.1454,0.3595
7,lgbm,steg,delta_mfcc,default,1.1206,1.8876,1.3739,0.0785
7,lgbm,wiener,delta_mfcc,default,1.1184,1.8426,1.3574,0.1005
7,lgbm,bandpass,delta_mfcc,grid,1.1727,1.9593,1.3998,0.0435
7,lgbm,db1_dwt,delta_mfcc,grid,0.9489,1.3744,1.1723,0.3290
7,lgbm,db8_dwt,delta_mfcc,grid,1.0461,1.8328,1.3538,0.1052
7,lgbm,raw,delta_mfcc,grid,1.2674,2.0624,1.4361,-0.0068
7,lgbm,spectral_sub_dynamic,delta_mfcc,grid,0.9602,1.3119,1.1454,0.3595
7,lgbm,steg,delta_mfcc,grid,1.1206,1.8876,1.3739,0.0785
7,lgbm,wiener,delta_mfcc,grid,1.1184,1.8426,1.3574,0.1005
7,lgbm,bandpass,delta_mfcc,random,1.2160,1.9585,1.3995,0.0439
7,lgbm,db1_dwt,delta_mfcc,random,0.9418,1.2606,1.1228,0.3846
7,lgbm,db8_dwt,delta_mfcc,random,1.0755,1.9302,1.3893,0.0577
7,lgbm,raw,delta_mfcc,random,1.2504,2.0250,1.4230,0.0114
7,lgbm,spectral_sub_dynamic,delta_mfcc,random,1.1168,1.8066,1.3441,0.1180
7,lgbm,steg,delta_mfcc,random,1.1680,1.9906,1.4109,0.0282
7,lgbm,wiener,delta_mfcc,random,1.0210,1.5667,1.2517,0.2351
7,lgbm,bandpass,log_mel_spec,bayesian,1.2082,2.1900,1.4799,-0.0692
7,lgbm,db1_dwt,log_mel_spec,bayesian,1.6144,3.5832,1.8929,-0.7493
7,lgbm,db8_dwt,log_mel_spec,bayesian,1.1759,2.0683,1.4382,-0.0097
7,lgbm,raw,log_mel_spec,bayesian,1.1946,2.1356,1.4614,-0.0426
7,lgbm,spectral_sub_dynamic,log_mel_spec,bayesian,1.1181,1.8102,1.3454,0.1163
7,lgbm,steg,log_mel_spec,bayesian,1.0435,1.4881,1.2199,0.2735
7,lgbm,wiener,log_mel_spec,bayesian,1.1862,2.0906,1.4459,-0.0206
7,lgbm,bandpass,log_mel_spec,default,1.2022,2.1458,1.4649,-0.0476
7,lgbm,db1_dwt,log_mel_spec,default,1.5818,3.4788,1.8652,-0.6983
7,lgbm,db8_dwt,log_mel_spec,default,1.1741,2.0404,1.4284,0.0039
7,lgbm,raw,log_mel_spec,default,1.2064,2.1558,1.4683,-0.0524
7,lgbm,spectral_sub_dynamic,log_mel_spec,default,1.0944,1.7597,1.3265,0.1409
7,lgbm,steg,log_mel_spec,default,1.1549,1.9666,1.4024,0.0399
7,lgbm,wiener,log_mel_spec,default,1.1690,1.9467,1.3952,0.0496
7,lgbm,bandpass,log_mel_spec,grid,1.2022,2.1458,1.4649,-0.0476
7,lgbm,db1_dwt,log_mel_spec,grid,1.3384,2.5409,1.5940,-0.2404
7,lgbm,db8_dwt,log_mel_spec,grid,1.1846,2.0842,1.4437,-0.0175
7,lgbm,raw,log_mel_spec,grid,1.2064,2.1558,1.4683,-0.0524
7,lgbm,spectral_sub_dynamic,log_mel_spec,grid,1.0944,1.7597,1.3265,0.1409
7,lgbm,steg,log_mel_spec,grid,1.1549,1.9666,1.4024,0.0399
7,lgbm,wiener,log_mel_spec,grid,1.1713,1.9760,1.4057,0.0354
7,lgbm,bandpass,log_mel_spec,random,1.1746,2.0723,1.4396,-0.0117
7,lgbm,db1_dwt,log_mel_spec,random,1.4734,3.1951,1.7875,-0.5598
7,lgbm,db8_dwt,log_mel_spec,random,1.1857,2.0886,1.4452,-0.0197
7,lgbm,raw,log_mel_spec,random,1.2064,2.1558,1.4683,-0.0524
7,lgbm,spectral_sub_dynamic,log_mel_spec,random,1.1517,1.9468,1.3953,0.0496
7,lgbm,steg,log_mel_spec,random,1.0783,1.5764,1.2556,0.2304
7,lgbm,wiener,log_mel_spec,random,1.1788,2.0360,1.4269,0.0060
7,lgbm,bandpass,mfcc,bayesian,1.1513,1.9964,1.4130,0.0254
7,lgbm,db1_dwt,mfcc,bayesian,1.3022,2.3683,1.5389,-0.1562
7,lgbm,db8_dwt,mfcc,bayesian,1.1938,2.0854,1.4441,-0.0181
7,lgbm,raw,mfcc,bayesian,1.2211,2.1698,1.4730,-0.0593
7,lgbm,spectral_sub_dynamic,mfcc,bayesian,0.8808,1.0913,1.0446,0.4673
7,lgbm,steg,mfcc,bayesian,0.8814,1.0912,1.0446,0.4673
7,lgbm,wiener,mfcc,bayesian,1.2921,2.5402,1.5938,-0.2401
7,lgbm,bandpass,mfcc,default,1.1477,1.9534,1.3976,0.0464
7,lgbm,db1_dwt,mfcc,default,1.1633,2.0434,1.4295,0.0024
7,lgbm,db8_dwt,mfcc,default,1.0978,2.0037,1.4155,0.0218
7,lgbm,raw,mfcc,default,1.1765,2.0473,1.4308,0.0005
7,lgbm,spectral_sub_dynamic,mfcc,default,0.9144,1.1595,1.0768,0.4339
7,lgbm,steg,mfcc,default,0.9030,1.1120,1.0545,0.4571
7,lgbm,wiener,mfcc,default,1.2480,2.3922,1.5467,-0.1678
7,lgbm,bandpass,mfcc,grid,1.1477,1.9534,1.3976,0.0464
7,lgbm,db1_dwt,mfcc,grid,1.1847,2.0891,1.4454,-0.0199
7,lgbm,db8_dwt,mfcc,grid,1.1423,2.0260,1.4234,0.0109
7,lgbm,raw,mfcc,grid,1.1765,2.0473,1.4308,0.0005
7,lgbm,spectral_sub_dynamic,mfcc,grid,0.9927,1.4617,1.2090,0.2864
7,lgbm,steg,mfcc,grid,0.9071,1.1366,1.0661,0.4451
7,lgbm,wiener,mfcc,grid,1.2480,2.3922,1.5467,-0.1678
7,lgbm,bandpass,mfcc,random,1.1508,1.9616,1.4006,0.0424
7,lgbm,db1_dwt,mfcc,random,1.1856,2.0885,1.4452,-0.0196
7,lgbm,db8_dwt,mfcc,random,1.1855,2.0884,1.4451,-0.0195
7,lgbm,raw,mfcc,random,1.1835,2.0926,1.4466,-0.0216
7,lgbm,spectral_sub_dynamic,mfcc,random,0.8082,0.9545,0.9770,0.5340
7,lgbm,steg,mfcc,random,0.8718,1.1275,1.0618,0.4496
7,lgbm,wiener,mfcc,random,1.2013,2.2441,1.4980,-0.0956
7,lgbm,bandpass,percussive_mfcc,bayesian,1.1677,2.0384,1.4277,0.0049
7,lgbm,db1_dwt,percussive_mfcc,bayesian,1.2024,2.1198,1.4559,-0.0349
7,lgbm,db8_dwt,percussive_mfcc,bayesian,0.9416,1.6478,1.2837,0.1956
7,lgbm,raw,percussive_mfcc,bayesian,1.1867,2.0905,1.4459,-0.0206
7,lgbm,spectral_sub_dynamic,percussive_mfcc,bayesian,1.1267,1.9212,1.3861,0.0621
7,lgbm,steg,percussive_mfcc,bayesian,1.1344,1.8202,1.3492,0.1114
7,lgbm,wiener,percussive_mfcc,bayesian,1.0276,1.7019,1.3046,0.1692
7,lgbm,bandpass,percussive_mfcc,default,1.1846,2.1183,1.4554,-0.0342
7,lgbm,db1_dwt,percussive_mfcc,default,1.2599,2.1409,1.4632,-0.0452
7,lgbm,db8_dwt,percussive_mfcc,default,1.1314,2.0482,1.4311,0.0001
7,lgbm,raw,percussive_mfcc,default,1.1830,2.0594,1.4351,-0.0054
7,lgbm,spectral_sub_dynamic,percussive_mfcc,default,1.1193,1.8391,1.3561,0.1022
7,lgbm,steg,percussive_mfcc,default,1.1902,2.0968,1.4480,-0.0237
7,lgbm,wiener,percussive_mfcc,default,1.1384,1.9909,1.4110,0.0281
7,lgbm,bandpass,percussive_mfcc,grid,1.1856,2.0919,1.4463,-0.0212
7,lgbm,db1_dwt,percussive_mfcc,grid,1.2219,2.1135,1.4538,-0.0318
7,lgbm,db8_dwt,percussive_mfcc,grid,1.1292,2.0380,1.4276,0.0051
7,lgbm,raw,percussive_mfcc,grid,1.1836,2.0655,1.4372,-0.0084
7,lgbm,spectral_sub_dynamic,percussive_mfcc,grid,1.1193,1.8391,1.3561,0.1022
7,lgbm,steg,percussive_mfcc,grid,1.1902,2.0968,1.4480,-0.0237
7,lgbm,wiener,percussive_mfcc,grid,1.1325,2.0073,1.4168,0.0200
7,lgbm,bandpass,percussive_mfcc,random,1.1856,2.0919,1.4463,-0.0212
7,lgbm,db1_dwt,percussive_mfcc,random,1.1857,2.0892,1.4454,-0.0200
7,lgbm,db8_dwt,percussive_mfcc,random,0.9085,1.4956,1.2229,0.2699
7,lgbm,raw,percussive_mfcc,random,1.1857,2.0764,1.4410,-0.0137
7,lgbm,spectral_sub_dynamic,percussive_mfcc,random,1.1666,1.9472,1.3954,0.0494
7,lgbm,steg,percussive_mfcc,random,1.1056,1.6960,1.3023,0.1720
7,lgbm,wiener,percussive_mfcc,random,0.9948,1.7122,1.3085,0.1641
7,lgbm,bandpass,rms,bayesian,1.1857,2.0820,1.4429,-0.0164
7,lgbm,db1_dwt,rms,bayesian,1.1170,1.9939,1.4120,0.0266
7,lgbm,db8_dwt,rms,bayesian,1.2008,2.1535,1.4675,-0.0513
7,lgbm,raw,rms,bayesian,1.1893,2.1156,1.4545,-0.0328
7,lgbm,spectral_sub_dynamic,rms,bayesian,1.1071,1.8669,1.3663,0.0886
7,lgbm,steg,rms,bayesian,1.1071,1.8669,1.3663,0.0886
7,lgbm,wiener,rms,bayesian,1.1887,2.1024,1.4500,-0.0264
7,lgbm,bandpass,rms,default,1.1857,2.0820,1.4429,-0.0164
7,lgbm,db1_dwt,rms,default,1.1909,2.0856,1.4442,-0.0182
7,lgbm,db8_dwt,rms,default,1.1987,2.1610,1.4700,-0.0550
7,lgbm,raw,rms,default,1.1787,2.0754,1.4406,-0.0132
7,lgbm,spectral_sub_dynamic,rms,default,1.1801,2.0837,1.4435,-0.0173
7,lgbm,steg,rms,default,1.1801,2.0837,1.4435,-0.0173
7,lgbm,wiener,rms,default,1.2032,2.1479,1.4656,-0.0486
7,lgbm,bandpass,rms,grid,1.1857,2.0820,1.4429,-0.0164
7,lgbm,db1_dwt,rms,grid,1.1862,2.0888,1.4453,-0.0198
7,lgbm,db8_dwt,rms,grid,1.1866,2.0936,1.4469,-0.0221
7,lgbm,raw,rms,grid,1.1787,2.0754,1.4406,-0.0132
7,lgbm,spectral_sub_dynamic,rms,grid,1.1281,1.9042,1.3799,0.0704
7,lgbm,steg,rms,grid,1.1281,1.9042,1.3799,0.0704
7,lgbm,wiener,rms,grid,1.1928,2.1228,1.4570,-0.0363
7,lgbm,bandpass,rms,random,1.1857,2.0820,1.4429,-0.0164
7,lgbm,db1_dwt,rms,random,1.1546,2.0197,1.4212,0.0140
7,lgbm,db8_dwt,rms,random,1.1878,2.0977,1.4484,-0.0241
7,lgbm,raw,rms,random,1.1478,2.0256,1.4232,0.0111
7,lgbm,spectral_sub_dynamic,rms,random,1.1491,1.9502,1.3965,0.0479
7,lgbm,steg,rms,random,1.1491,1.9502,1.3965,0.0479
7,lgbm,wiener,rms,random,1.1928,2.1228,1.4570,-0.0363
7,lgbm,bandpass,spectral_centroid,bayesian,1.1578,2.0275,1.4239,0.0102
7,lgbm,db1_dwt,spectral_centroid,bayesian,1.3245,2.6529,1.6288,-0.2951
7,lgbm,db8_dwt,spectral_centroid,bayesian,1.1898,2.0828,1.4432,-0.0168
7,lgbm,raw,spectral_centroid,bayesian,1.1859,2.0892,1.4454,-0.0199
7,lgbm,spectral_sub_dynamic,spectral_centroid,bayesian,1.1850,2.0817,1.4428,-0.0163
7,lgbm,steg,spectral_centroid,bayesian,1.1698,2.0225,1.4222,0.0126
7,lgbm,wiener,spectral_centroid,bayesian,1.1774,2.0685,1.4382,-0.0098
7,lgbm,bandpass,spectral_centroid,default,1.1917,2.0687,1.4383,-0.0099
7,lgbm,db1_dwt,spectral_centroid,default,1.2002,2.1675,1.4723,-0.0582
7,lgbm,db8_dwt,spectral_centroid,default,1.1856,2.0491,1.4315,-0.0004
7,lgbm,raw,spectral_centroid,default,1.1989,2.0824,1.4431,-0.0166
